player_id,n,xcross,xcrossot,actual,xcross_se,execution,over_expected,xcross_ci_low,xcross_ci_high,nickname,position_group,league,season
16015,36,0.354538446588095,0.41826273217291726,0.3611111111111111,0.009516364244930747,0.06372428558482224,0.006572664523016081,0.3358863726680308,0.37319052050815926,Matheus Bidu,LB,brasileirao,2023
18028,26,0.3525448169819131,0.35275527376046895,0.23076923076923078,0.00722558667279544,0.00021045677855585643,-0.12177558621268231,0.338382667103234,0.3667069668605922,Helinho,RW,brasileirao,2023
2353,22,0.3520656066334543,0.3560359764475503,0.4090909090909091,0.01521868737985793,0.0039703698140959864,0.057025302457454796,0.3222369793689328,0.38189423389797583,Marcelino Moreno,CF,brasileirao,2023
16550,54,0.35024656350103595,0.32725728927297343,0.3888888888888889,0.006431809043388917,-0.022989274228062517,0.03864232538785295,0.3376402177759937,0.3628529092260782,Mayke,RB,brasileirao,2023
16148,41,0.3496465920792373,0.3747506300078643,0.3170731707317073,0.0072883800746566885,0.025104037928626977,-0.032573421347529996,0.3353613671329102,0.36393181702556443,Jhon Arias,AM,brasileirao,2023
4995,45,0.34736018565735877,0.34585315515399484,0.35555555555555557,0.0069569293337394655,-0.0015070305033639264,0.008195369898196803,0.3337246041632294,0.3609957671514881,William,RB,brasileirao,2023
18472,31,0.34663069426869025,0.3178322885407009,0.3548387096774194,0.00792797271782225,-0.028798405727989362,0.008208015408729119,0.33109186774175864,0.36216952079562187,Reinaldo,LB,brasileirao,2023
12963,53,0.3447856264998883,0.31749637337215014,0.3584905660377358,0.007538627754495045,-0.027289253127738167,0.013704939537847516,0.330009916101078,0.3595613368986986,Marlon,LB,brasileirao,2023
14526,25,0.3444323922059132,0.42802404480334283,0.56,0.009782694944248651,0.08359165259742962,0.21556760779408685,0.32525831011518586,0.36360647429664056,Leonel Di Placido,RB,brasileirao,2023
18029,25,0.3441218078940848,0.26871938130418377,0.24,0.010402267250899728,-0.07540242658990104,-0.10412180789408482,0.32373336408232134,0.3645102517058483,Sorriso,RW,brasileirao,2023
18421,25,0.342073176455254,0.39238383197637655,0.36,0.009383780830246949,0.05031065552112257,0.017926823544746007,0.32368096602797,0.360465386882538,Lucas Piton,LB,brasileirao,2023
17934,21,0.3405282583276819,0.29083768637585555,0.38095238095238093,0.00860083246060472,-0.04969057195182636,0.04042412262469902,0.32367062670489666,0.35738588995046716,Daniel Borges,RB,brasileirao,2023
16136,23,0.33896444831949446,0.28557250487044705,0.17391304347826086,0.010811893413610841,-0.05339194344904741,-0.1650514048412336,0.3177731372288172,0.3601557594101717,Ayrton Lucas,LB,brasileirao,2023
3084,30,0.3388601976055016,0.3282510504316735,0.3333333333333333,0.011555621824680957,-0.010609147173828104,-0.005526864272168308,0.31621117882912697,0.3615092163818763,Yeferson Soteldo,LW,brasileirao,2023
16175,29,0.3348039685479483,0.3813814176203327,0.3103448275862069,0.008479410472601083,0.04657744907238437,-0.0244591409617414,0.3181843240216502,0.3514236130742464,Tinga,RB,brasileirao,2023
16150,36,0.33107103976518554,0.29838110198089784,0.25,0.00782408636393338,-0.03268993778428769,-0.08107103976518554,0.3157358304918761,0.346406249038495,Keno,LW,brasileirao,2023
16245,20,0.3286034272419282,0.37402107359646847,0.45,0.010694118687439998,0.045417646354540264,0.12139657275807181,0.3076429546145458,0.3495638998693106,Fabricio Bustos,RB,brasileirao,2023
8378,27,0.32733071395574354,0.2517510686117928,0.25925925925925924,0.009857377493116305,-0.07557964534395073,-0.06807145469648429,0.3080102540692356,0.34665117384225147,Vitinho,LW,brasileirao,2023
18020,35,0.32515132137388114,0.3513551647252737,0.3142857142857143,0.009429501053117038,0.026203843351392586,-0.010865607088166862,0.3066694993097717,0.34363314343799056,Juninho Capixaba,LB,brasileirao,2023
7663,27,0.32458419635904007,0.35026086976777676,0.37037037037037035,0.007925189087422945,0.025676673408736694,0.04578617401133028,0.3090508257476911,0.34011756697038903,Ángel Romero,LW,brasileirao,2023
2364,21,0.32454071031290993,0.27078793737293094,0.19047619047619047,0.010163102782519388,-0.05375277293997899,-0.13406451983671946,0.3046210288591719,0.34446039176664794,Tomás Pochettino,AM,brasileirao,2023
18021,30,0.3242728814912212,0.261354186600448,0.2,0.007335279834155891,-0.06291869489077317,-0.12427288149122118,0.30989573301627565,0.3386500299661667,Andrés Hurtado,RB,brasileirao,2023
18000,22,0.3207064654577168,0.25346205008493844,0.18181818181818182,0.013935734891172159,-0.06724441537277837,-0.13888828363953498,0.29339242507101937,0.34802050584441424,Vinícius,LW,brasileirao,2023
5092,25,0.40387119300125074,0.3865838040290743,0.4,0.010447726804911375,-0.017287388972176465,-0.0038711930012507167,0.38339364846362445,0.42434873753887703,Michael Olise,RM,premier-league,2023-2024
3867,31,0.3884114211833228,0.3907898054377099,0.3225806451612903,0.008401553582771575,0.0023783842543871336,-0.06583077602203247,0.3719443761610905,0.40487846620555507,Pablo Sarabia,RW,premier-league,2023-2024
394,33,0.3864476436963274,0.4246847098501814,0.5454545454545454,0.0077901567793557305,0.03823706615385403,0.15900690175821802,0.3711789364087902,0.4017163509838646,James Ward-Prowse,AM,premier-league,2023-2024
448,50,0.3824246587693277,0.49127472909558895,0.42,0.006531478025834331,0.10885007032626126,0.0375753412306723,0.3696229618386924,0.39522635569996295,Pascal Groß,RW,premier-league,2023-2024
243,41,0.3805477665081906,0.35634101763494835,0.24390243902439024,0.007797155431231568,-0.024206748873242256,-0.13664532748380037,0.3652653418629767,0.3958301911534045,Morgan Gibbs-White,RW,premier-league,2023-2024
42,33,0.37929441278096854,0.4550823753726368,0.3939393939393939,0.008335838434126169,0.07578796259166826,0.014644981158425385,0.36295616945008125,0.39563265611185583,Trent Alexander-Arnold,RB,premier-league,2023-2024
1688,20,0.3729862134763611,0.3889420890198415,0.4,0.01110264249987076,0.015955875543480436,0.02701378652363895,0.3512250341766144,0.39474739277610776,Martin Ödegaard,CM,premier-league,2023-2024
7265,21,0.37027532266728713,0.40451780476417826,0.47619047619047616,0.011874139801295676,0.034242482096891125,0.10591515352318903,0.34700200865674763,0.39354863667782664,Ryan Giles,LM,premier-league,2023-2024
10715,20,0.36888077948526876,0.32946475511068246,0.4,0.010024029197308321,-0.0394160243745863,0.03111922051473126,0.34923368225854445,0.38852787671199307,Julian Alvarez,CF,premier-league,2023-2024
6943,59,0.36703632657383944,0.4114366088601813,0.3559322033898305,0.008506219193708016,0.04440028228634185,-0.01110412318400894,0.35036413695417173,0.38370851619350715,Alfie Doughty,LWB,premier-league,2023-2024
41,23,0.3647365838143985,0.3466527196679398,0.4782608695652174,0.008136827403563878,-0.018083864146458684,0.11352428575081891,0.3487884021034133,0.3806847655253837,Andrew Robertson,LB,premier-league,2023-2024
133,40,0.3638577135634532,0.3022992330201401,0.175,0.007642855592141407,-0.06155848054331309,-0.1888577135634532,0.34887771660285605,0.37883771052405035,Bruno Fernandes,AM,premier-league,2023-2024
163,49,0.36260322740217515,0.39781261779767363,0.3469387755102041,0.007984100525974239,0.035209390395498474,-0.015664451891971076,0.34695439037126563,0.3782520644330847,Bukayo Saka,RW,premier-league,2023-2024
251,52,0.36246385977059226,0.3381877753272647,0.36538461538461536,0.009083064585936794,-0.024276084443327572,0.0029207556140231072,0.3446610531821561,0.3802666663590284,Pedro Neto,LW,premier-league,2023-2024
162,31,0.3619214501528971,0.4228916600535589,0.41935483870967744,0.0065298777888388795,0.060970209900661765,0.05743338855678032,0.3491228896867729,0.3747200106190213,Gabriel Martinelli,LW,premier-league,2023-2024
134,32,0.3578968371730906,0.4605294449271372,0.34375,0.009975023611961828,0.10263260775404659,-0.01414683717309062,0.3383457908936454,0.3774478834525358,Andreas Pereira,AM,premier-league,2023-2024
6982,34,0.35707144459501666,0.323959590379073,0.2647058823529412,0.009713956630613049,-0.03311185421594365,-0.09236556224207548,0.3380320895990151,0.37611079959101823,Marcus Tavernier,LW,premier-league,2023-2024
502,44,0.3565709592713306,0.45186820634696845,0.4772727272727273,0.008243084250495716,0.09529724707563786,0.1207017680013967,0.340414514140359,0.3727274044023022,Dwight McNeil,LM,premier-league,2023-2024
4907,22,0.356018607364383,0.33690741884680775,0.18181818181818182,0.012015544647601994,-0.01911118851757526,-0.1742004255462012,0.3324681398550831,0.3795690748736829,Dominik Szoboszlai,CM,premier-league,2023-2024
109,29,0.3558294953130651,0.45656431325174196,0.3103448275862069,0.006574422360430535,0.10073481793867683,-0.04548466772685822,0.34294362748662127,0.368715363139509,Willian,LW,premier-league,2023-2024
5046,38,0.35559896612619735,0.36866139451971375,0.39473684210526316,0.009528584795435474,0.013062428393516401,0.03913787597906582,0.33692293992714384,0.37427499232525085,Ashley Young,RB,premier-league,2023-2024
589,24,0.35334409765525115,0.4014718841898146,0.3333333333333333,0.00999250290578989,0.048127786534563455,-0.02001076432191784,0.333758791959903,0.3729294033505993,Neco Williams,RB,premier-league,2023-2024
1377,23,0.35256085629031275,0.2933087422869852,0.43478260869565216,0.012711008715008229,-0.05925211400332753,0.08222175240533941,0.32764727920889664,0.37747443337172887,Kieran Trippier,RB,premier-league,2023-2024
8074,42,0.35169258424676425,0.22742612429129058,0.23809523809523808,0.006756888388206041,-0.12426645995547367,-0.11359734615152617,0.3384490830058804,0.3649360854876481,Pedro Porro,RB,premier-league,2023-2024
176,51,0.34543617943061783,0.3755198311229952,0.43137254901960786,0.006070533043924855,0.030083651692377367,0.08593636958899004,0.33353793466452514,0.3573344241967105,Lucas Digne,LB,premier-league,2023-2024
2015,31,0.3448419639733465,0.42061107864302877,0.3870967741935484,0.00781860300246194,0.07576911466968228,0.04225481022020189,0.3295175020885211,0.3601664258581719,Jack Harrison,RM,premier-league,2023-2024
483,25,0.34467468319639877,0.36463020656969564,0.44,0.008213652209233525,0.01995552337329687,0.09532531680360123,0.32857592486630105,0.3607734415264965,Jordan Ayew,RW,premier-league,2023-2024
493,22,0.34148220742790236,0.3563845589088497,0.4090909090909091,0.008045535585347095,0.014902351480947318,0.06760870166300675,0.32571295768062203,0.3572514571751827,Charlie Taylor,LB,premier-league,2023-2024
27,26,0.3406773987046084,0.3040656275224928,0.4230769230769231,0.009080452029703218,-0.036611771182115616,0.08239952437231468,0.3228797127263901,0.3584750846828267,Bernardo Silva,CM,premier-league,2023-2024
2063,38,0.3367593808037553,0.42946660089582867,0.42105263157894735,0.007252886762962992,0.09270722009207338,0.08429325077519206,0.3225437227483478,0.35097503885916276,Vladimir Coufal,RB,premier-league,2023-2024
